,ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES
59,840,USA4578,4578,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),Boogaloo Bois; BLM: Black Lives Matter; Journalists (United States); Civilians (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,Minnesota,Hennepin,,Minneapolis,44.983000000000004,-93.26700000000001,1,10TV; Star Tribune (Minneapolis); Fox9,Subnational-National,"On 28 May 2020, thousands of people demonstrated in Minneapolis (Minnesota) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Rioters set fire to a police precinct and an apartment. At least 20 buildings near the police precinct were destroyed. Throughout the Twin Cities (Minneapolis and St. Paul) over 100 businesses were damaged. At least one business (Target) was looted. Police used tear gas. On 20 July, police found a dead body that ""appears to have suffered thermal injury"" in a pawn shop burned down on the night of 28 May. A man was charged in June for setting fire to that pawn shop, which was caught on camera. Four people were arrested, including 3 CNN crew members, who identified themselves as journalists. Another man, a member of the Boogaloo Bois, shot 13 rounds at the south Minneapolis police headquarters while people were inside and yelled ""Justice for Floyd."" He also looted and helped set the building ablaze. [size=thousands] [suggested agents provocateurs]",1
60,840,USA4579,4579,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Middlesex,,Framingham,42.278999999999996,-71.416,1,Framingham Source,Subnational,"On 28 May 2020, protesters staged a protest in Framingham (Middlesex, Massachusetts) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0
61,840,USA4581,4581,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,Larimer,,Fort Collins,40.585,-105.085,1,Coloradoan,Subnational,"On 28 May 2020, around 100 people gathered outside the police building in Fort Collins (Colorado) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=around 100]",0
62,840,USA4582,4582,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter; Civilians (United States); Journalists (United States),5,Police Forces of the United States (2017-),,1,15,North America,United States,Colorado,Denver,,Denver,39.739000000000004,-104.991,1,US Press Freedom Tracker; Denver Post; Committee to Protect Journalists,Other-Subnational,"On 28 May 2020, people staged a demonstration in Denver (Denver, Colorado) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration later turned violent as demonstrators threw fireworks at police officers. Images of the demonstration show demonstrators kicking at parked cars. Police responded with tear gas canisters and pepper spray. A police officer struck multiple times a photojournalist with pepper balls. Another journalist was shot in the feet by a pepper ball. Few demonstrators were arrested. A black SUV intentionally ran over one of the demonstrators while they were demonstrating on the street. Authorities also confirmed that just before the demonstration began six or seven shots were fired about 5:35 p.m. toward the Capitol. It was not immediately clear from where exactly the shots were fired and if the demonstrators were the target of the shooting. [size=at least few] [car ramming]",0
63,840,USA4583,4583,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,New Mexico,Bernalillo,,Albuquerque,35.084,-106.65100000000001,1,New York Times; KRQE,Subnational-National,"On 28 May 2020, around 400 people held a demonstration in Albuquerque, New Mexico over the death of George Floyd at the hands of Minneapolis police. At night, the demonstration turned violent when a group of rioters were approaching vehicles and trying to damage them. Also, several shots were fired from a car and 4 people were arrested. Another man took a baseball bat and started smashing police car's windows. Police used gas to disperse the crowd and control the area. [size=around 400]",0
64,840,USA4584,4584,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Ohio,Franklin,,Columbus,39.961,-82.999,1,ABC6 (Columbus); AP,Subnational-International,"On 28 May 2020, about 200-400 people demonstrated in Columbus, Ohio in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. The demonstration turned violent when businesses and the Ohio Statehouse were damaged. Some people threw water bottles, smoke bombs, and other items at police. Police used tear gas on the demonstrators. [size=about 200-400]",0
65,840,USA4585,4585,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Minnesota,Ramsey,,Saint Paul,44.951,-93.095,1,New York Times; St. Paul Pioneer Press; Channel 5 (Twin Cities); Crowd Counting Consortium,Other-Subnational,"On 28 May 2020, hundreds of people demonstrated in Saint Paul, Minnesota in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. More than 170 businesses were damaged or looted, and dozens of fires were set, according to police. [size=hundreds]",0
66,840,USA4586,4586,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Ypsilanti,42.243,-83.618,1,New York Times,National,"On 28 May 2020, demonstrations were held in Ypsilanti, Michigan over the death of George Floyd at the hands of Minneapolis police. [size=no report]",0
67,840,USA4587,4587,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Multnomah,,Portland,45.523,-122.676,1,Crowd Counting Consortium; Fox12 Oregon; Oregonian,Other-Subnational,"On 28 May 2020, people staged a protest in front of the Justice Center in Portland (Oregon) to show solidarity with Minneapolis protesters in support of the Black Lives Movement and against police brutality and the death of George Floyd. [size=no report]",0
68,840,USA4588,4588,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Iowa,Linn,,Cedar Rapids,41.974,-91.677,1,KCRG-TV9,Subnational,"On 28 May 2020, people protested in Cedar Rapids, Iowa in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0
69,840,USA4589,4589,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),APSP: African People's Socialist Party; BLM: Black Lives Matter; African American Group (United States),6,,,0,60,North America,United States,Alabama,Madison,,Huntsville,34.729,-86.585,1,WZDX,Subnational,"On 28 May 2020, an unknown number of people joined a protest organised by the African People's Socialist Party at the Madison County Courthouse in Huntsville (Alabama) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0
70,840,USA4590,4590,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Oregon,Lane,,Springfield,44.053999999999995,-122.98100000000001,1,Eugene Weekly,Subnational,"On 28 May 2020, about 40 employees staged a protest in Springfield (Oregon) by blocking the entrance to their company. They demanded authorities review a decision from the Bureau of Land Management to allow a company to begin logging in an area next to Thurston Hills. [size=about 40]",0
71,840,USA4591,4591,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Ypsilanti,42.243,-83.618,1,Count Love; MLive,Other-Subnational,"On 28 May 2020, people protested in Ypsilanti, Michigan demanding the release of a Black woman and her husband. On May 26, the couple had been at the scene of a shooting when the police demanded that they leave. She was punched in the head repeatedly by a white police officer and her husband was stun-gunned. Her husband was stun-gunned. Both were then taken into custody. [size=no report]",0
72,840,USA4592,4592,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),Civilians (United States),1,15,North America,United States,California,San Bernardino,,Fontana,34.08,-117.44200000000001,1,ABC7 (Los Angeles); Los Angeles Times; Crowd Counting Consortium,Other-Subnational,"On 28 May 2020, up to 100 people rioted in Fontana (California) in support of the Black Lives Matter movement and against police brutality. People blocked traffic and threw rocks at windows of businesses, government offices and passing cars. Police used foam rounds and tear gas. There were reports of people being assaulted by unidentified rioters that resulted in minor injuries. 9 people were arrested. [size=up to 100]",0
73,840,USA4593,4593,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Minnesota,Anoka,,Fridley,45.086999999999996,-93.262,1,St. Paul Pioneer Press; Crowd Counting Consortium,Other-Subnational,"On 28 May 2020, 6 people were arrested in Fridley (Minnesota) in connection to at least five burglaries of local businesses overnight. This event was reported in connection to nationwide demonstrations in support of the Black Lives Matter movement and against police brutality. [size=6]",0
74,840,USA4594,4594,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,,,0,50,North America,United States,Minnesota,Ramsey,,Maplewood,44.953,-92.994,1,Crowd Counting Consortium; St. Paul Pioneer Press,Other-Subnational,"On 28 May 2020, an unreported number of rioters damaged two dozen local businesses, taking property from a half dozen of them, in Maplewood (Minnesota) overnight during demonstrations in support of Black Lives Matter and against and against police brutality and the death of George Floyd across the region. [size=no report]",0
75,840,USA4595,4595,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,,,0,50,North America,United States,Minnesota,Ramsey,,Roseville,45.006,-93.15700000000001,1,Crowd Counting Consortium; St. Paul Pioneer Press,Other-Subnational,"On 28 May 2020, an unreported number of people rioted in Roseville (Minnesota) in support of the Black Lives Matter movement and against police brutality. There were 40 incidents involving criminal damage, burglaries, and/or looting in a 24-hour period. [size=no report]",0
76,840,USA4596,4596,2020-5-28,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Santa Monica,34.019,-118.49600000000001,1,ABC7 (Los Angeles); Santa Maria Times; Crowd Counting Consortium,Other-Subnational,"On 28 May 2020, dozens of people marched in a protest from police headquarters in suburban Santa Monica (California) to an LAPD station in adjacent Venice in support of the Black Lives Matter movement and against police brutality. [size=dozens]",0
77,840,USA4597,4597,2020-5-28,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,,,0,50,North America,United States,Minnesota,Hennepin,,St. Anthony,45.031000000000006,-93.212,1,St. Paul Pioneer Press; Crowd Counting Consortium,Other-Subnational,"On 28 May 2020, an unreported number of people rioted in St. Anthony (Minnesota) in support of the Black Lives Matter movement and against police brutality. A local jewellery store sustained broken windows and forced entry. Nothing was reported stolen. A public works facility was vandalized. [size=no report]",0
