event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1162994,true,1996-09-08 22:23:00.000,-112.47,40.726,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1162995,true,1996-09-10 22:00:00.000,-112.411,40.603,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1162996,true,1996-09-11 02:10:00.000,-112.412,40.613,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1162997,true,1996-09-13 08:16:00.000,-112.34,40.495,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1162998,true,1996-09-13 11:42:00.000,-112.452,40.619,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1162999,true,1996-09-15 16:20:00.000,-112.389,40.601,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163000,true,1996-09-17 19:03:00.000,-112.43,40.524,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163001,true,1996-09-17 20:43:00.000,-112.378,40.611,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163002,true,1996-09-17 22:22:00.000,-112.33,40.475,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163003,true,1996-09-20 00:37:00.000,-112.396,40.58,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163004,true,1996-09-20 02:15:00.000,-112.381,40.607,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163005,true,1996-09-22 08:20:00.000,-112.401,40.57,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163006,true,1996-09-22 10:00:00.000,-112.601,40.645,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163007,true,1996-09-22 11:43:00.000,-112.428,40.588,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163008,true,1996-09-24 11:24:00.000,-112.464,40.617,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163009,true,1996-09-24 13:02:00.000,-112.477,40.566,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163010,true,1996-09-26 22:23:00.000,-109.05,37.669,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163011,true,1996-09-26 23:42:00.000,-108.328,36.902,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163012,true,1996-09-29 00:37:00.000,-103.691,34.219,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163013,true,1996-10-01 08:25:00.000,-103.755,33.775,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163014,true,1996-10-01 10:05:00.000,-103.753,33.826,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163015,true,1996-10-03 13:09:00.000,-104.711,32.995,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163016,true,1996-10-03 14:48:00.000,-104.679,33.015,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163017,true,1996-10-03 19:27:00.000,-105.184,33.245,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163018,true,1996-10-05 19:04:00.000,-103.865,33.57,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163019,true,1996-10-05 20:46:00.000,-103.186,33.712,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163020,true,1996-10-05 22:25:00.000,-103.223,32.787,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163021,true,1996-10-05 23:44:00.000,-103.733,33.445,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163022,true,1996-10-06 01:23:00.000,-103.636,33.578,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163023,true,1996-10-08 02:17:00.000,-102.449,31.88,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163024,true,1996-10-10 08:27:00.000,-99.792,28.686,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163025,true,1996-10-10 12:15:00.000,-99.815,28.781,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163026,true,1996-10-10 13:58:00.000,-99.748,28.668,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163027,true,1996-10-12 14:52:00.000,-100.341,26.58,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163028,true,1996-10-12 19:28:00.000,-98.361,24.908,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163029,true,1996-10-12 21:07:00.000,-98.771,24.493,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163030,true,1996-10-14 20:41:00.000,-96.992,19.728,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163031,true,1996-10-15 01:23:00.000,-96.586,19.255,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163032,true,1996-10-17 08:55:00.000,-93.214,15.609,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163033,true,1996-10-19 08:36:00.000,-90.626,14.173,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163034,true,1996-10-19 12:23:00.000,-90.647,14.174,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163035,true,1996-10-19 14:08:00.000,-90.682,14.043,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163036,true,1996-10-21 17:45:00.000,-86.24,12.563,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163037,true,1996-10-21 19:24:00.000,-85.287,12.575,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163038,true,1996-10-23 20:42:00.000,-83.425,10.166,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163039,true,1996-10-23 23:41:00.000,-82.93,10.116,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163040,true,1996-10-24 01:22:00.000,-83.21,9.932,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163041,true,1996-10-26 07:17:00.000,-80.405,8.839,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163042,true,1996-10-28 12:26:00.000,-78.89,8.955,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163043,true,1996-10-30 17:42:00.000,-76.905,6.971,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163044,true,1996-11-01 22:04:00.000,-74.949,4.423,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163045,true,1996-11-01 23:41:00.000,-75.422,4.372,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163046,true,1996-11-04 07:26:00.000,-74.386,1.429,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163047,true,1996-11-04 11:38:00.000,-74.758,1.323,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163048,true,1996-11-06 10:55:00.000,-73.422,-1.734,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163049,true,1996-11-06 18:01:00.000,-74.185,-2.299,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163050,true,1996-11-08 17:42:00.000,-71.877,-3.952,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163051,true,1996-11-08 19:19:00.000,-71.643,-4.225,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163052,true,1996-11-10 23:42:00.000,-71.022,-7.264,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163053,true,1996-11-11 06:05:00.000,-66.949,-6.918,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163054,true,1996-11-13 05:49:00.000,-69.212,-8.631,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163055,true,1996-11-13 11:42:00.000,-69.191,-8.624,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163056,true,1996-11-15 12:41:00.000,-65.543,-13.407,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163057,true,1996-11-15 18:03:00.000,-64.868,-14.96,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163058,true,1996-11-17 19:18:00.000,-63.291,-16.969,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163059,true,1996-11-17 22:49:00.000,-62.954,-17.093,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163060,true,1996-11-20 06:14:00.000,-63.16,-18.991,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163061,true,1996-11-22 07:37:00.000,-63.495,-21.157,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163062,true,1996-11-22 10:10:00.000,-63.413,-21.205,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163063,true,1996-11-22 11:48:00.000,-63.405,-21.209,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163064,true,1996-11-24 18:01:00.000,-63.109,-27.886,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163065,true,1996-11-24 19:41:00.000,-63.037,-28.432,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163066,true,1996-11-26 21:05:00.000,-62.566,-31.765,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163067,true,1996-11-26 22:48:00.000,-62.893,-31.947,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163068,true,1996-11-27 00:23:00.000,-62.923,-31.973,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163069,true,1996-11-29 04:42:00.000,-63.094,-32.76,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163070,true,1996-11-29 06:21:00.000,-63.135,-32.774,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163071,true,1996-12-01 10:16:00.000,-63.537,-33.304,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163072,true,1996-12-01 11:57:00.000,-63.413,-33.434,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163073,true,1996-12-01 16:43:00.000,-63.58,-33.49,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163074,true,1996-12-03 18:05:00.000,-63.401,-32.62,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163075,true,1996-12-03 19:44:00.000,-63.929,-32.539,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163076,true,1996-12-03 21:53:00.000,-64.048,-33.203,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163077,true,1996-12-07 09:45:00.000,-64.543,-34.244,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163078,true,1996-12-07 11:27:00.000,-64.532,-34.167,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163079,true,1996-12-11 04:12:00.000,-64.696,-34.254,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163080,true,1996-12-11 05:52:00.000,-64.628,-34.28,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163081,true,1996-12-11 08:20:00.000,-64.82,-34.484,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163082,true,1996-12-14 19:24:00.000,-64.273,-35.095,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163083,true,1996-12-14 21:11:00.000,-64.239,-35.456,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163084,true,1996-12-14 22:52:00.000,-63.868,-34.953,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163085,true,1996-12-15 00:32:00.000,-63.885,-34.945,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163086,true,1996-12-18 16:57:00.000,-62.561,-35.332,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163087,true,1996-12-18 18:40:00.000,-62.836,-35.582,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163088,true,1996-12-22 07:17:00.000,-62.925,-36.184,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163089,true,1996-12-22 09:19:00.000,-62.913,-36.179,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163090,true,1996-12-22 10:59:00.000,-62.922,-36.174,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163091,true,1996-12-25 23:51:00.000,-63.138,-36.799,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163092,true,1996-12-26 04:48:00.000,-63.125,-36.795,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163093,true,1996-12-26 06:29:00.000,-63.173,-36.752,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163094,true,1996-12-29 18:20:00.000,-63.751,-36.817,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163095,true,1996-12-29 20:01:00.000,-63.62,-36.581,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163096,true,1996-12-29 22:24:00.000,-63.76,-36.564,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163097,true,1996-12-30 00:05:00.000,-63.756,-36.548,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163098,true,1997-01-02 11:57:00.000,-62.86,-37.214,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163099,true,1997-01-02 17:37:00.000,-63.439,-37.032,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163100,true,1997-01-06 06:11:00.000,-63.475,-35.768,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163101,true,1997-01-09 23:22:00.000,-62.875,-36.556,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163102,true,1997-01-10 01:03:00.000,-62.847,-36.582,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163103,true,1997-01-10 05:25:00.000,-62.853,-36.552,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163104,true,1997-01-13 17:21:00.000,-62.319,-35.782,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163105,true,1997-01-13 18:58:00.000,-62.37,-35.868,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163106,true,1997-01-13 20:38:00.000,-62.295,-35.955,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163107,true,1997-01-13 23:35:00.000,-62.198,-36.042,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163108,true,1997-01-21 05:05:00.000,-62.589,-35.641,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163109,true,1997-01-21 06:51:00.000,-62.558,-35.663,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163110,true,1997-01-21 10:00:00.000,-62.619,-35.635,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163111,true,1997-01-24 21:15:00.000,-63.91,-36.776,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163112,true,1997-01-24 22:55:00.000,-64.138,-36.62,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163113,true,1997-01-25 00:34:00.000,-64.145,-36.61,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163114,true,1997-01-25 04:24:00.000,-64.146,-36.622,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163115,true,1997-01-28 17:55:00.000,-63.007,-36.195,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163116,true,1997-01-28 19:36:00.000,-62.802,-36.138,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163117,true,1997-02-01 09:19:00.000,-62.846,-36.525,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163118,true,1997-02-01 11:00:00.000,-62.849,-36.543,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163119,true,1997-02-05 05:44:00.000,-63.743,-35.206,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163120,true,1997-02-05 07:29:00.000,-63.875,-35.234,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163121,true,1997-02-05 09:34:00.000,-63.782,-35.161,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163122,true,1997-02-08 22:24:00.000,-63.685,-34.327,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163123,true,1997-02-09 00:09:00.000,-63.627,-34.377,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163124,true,1997-02-12 18:35:00.000,-63.769,-33.964,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163125,true,1997-02-16 12:10:00.000,-63.817,-33.908,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163126,true,1997-02-20 04:39:00.000,-64.155,-33.582,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163127,true,1997-02-20 06:21:00.000,-64.095,-33.475,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163128,true,1997-02-23 18:13:00.000,-63.68,-33.799,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163129,true,1997-02-23 19:54:00.000,-63.964,-33.887,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163130,true,1997-02-23 21:59:00.000,-63.951,-33.968,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163131,true,1997-02-23 23:38:00.000,-63.964,-33.959,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163132,true,1997-02-27 17:29:00.000,-63.37,-32.846,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163133,true,1997-03-03 04:18:00.000,-63.232,-31.721,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163134,true,1997-03-03 06:01:00.000,-63.423,-31.646,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163135,true,1997-03-03 10:03:00.000,-63.289,-31.738,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163136,true,1997-03-03 11:43:00.000,-63.264,-31.657,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163137,true,1997-03-06 23:02:00.000,-62.511,-21.351,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163138,true,1997-03-07 05:15:00.000,-62.478,-21.354,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163139,true,1997-03-10 17:16:00.000,-63.785,-16.697,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163140,true,1997-03-10 18:56:00.000,-63.305,-16.416,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163141,true,1997-03-14 10:57:00.000,-65.078,-14.267,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163142,true,1997-03-18 06:31:00.000,-64.806,-12.245,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163143,true,1997-03-18 09:30:00.000,-64.79,-12.258,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163144,true,1997-03-21 20:16:00.000,-65.155,-9.934,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163145,true,1997-03-21 22:37:00.000,-65.791,-9.981,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163146,true,1997-03-25 17:56:00.000,-68.07,-7.52,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163147,true,1997-03-25 19:34:00.000,-68.0,-7.102,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163148,true,1997-03-29 07:52:00.000,-70.565,-3.052,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163149,true,1997-03-29 10:29:00.000,-70.497,-3.134,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1163150,true,1997-03-29 12:09:00.000,-70.521,-3.125,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
